recipe,tensor,module_group,shape,numel,mean_abs_delta,max_abs_delta,delta_norm,param_norm,delta_param_norm_ratio,zero_delta
ema,blocks.12.attn1.to_v.weight,blocks.12,1536x1536,2359296,7.71977504143706e-09,5.245208740234375e-06,0.00018197979400453947,56.16683739580568,3.239986483877153e-06,False
ema,blocks.12.ffn.net.0.proj.bias,blocks.12,8960,8960,8.855048250211439e-09,3.814697265625e-06,1.2378518017089006e-05,2.1330057692380446,5.803321395377694e-06,False
ema,blocks.12.ffn.net.0.proj.weight,blocks.12,8960x1536,13762560,9.233949604947611e-09,5.245208740234375e-06,0.0004757040687524256,113.27840944714487,4.199423977385404e-06,False
ema,blocks.12.ffn.net.2.bias,blocks.12,1536,1536,3.170377382843981e-08,4.76837158203125e-06,9.826815888347376e-06,0.3806594323805886,2.5815243370868515e-05,False
ema,blocks.12.ffn.net.2.weight,blocks.12,1536x8960,13762560,1.092397550195301e-08,5.245208740234375e-06,0.0005333475305360477,104.31946033548822,5.1126369789568805e-06,False
ema,blocks.12.scale_shift_table,blocks.12,1x6x1536,9216,2.02937872018083e-06,4.470348358154297e-06,0.00020633648182152262,5.207863789056058,3.9620176367723726e-05,False
ema,blocks.13.attn1.norm_k.weight,blocks.13,1536,1536,0.0,0.0,0.0,56.66042757281642,0.0,True
ema,blocks.13.attn1.norm_q.weight,blocks.13,1536,1536,0.0,0.0,0.0,56.81439722835995,0.0,True
ema,blocks.13.attn1.to_k.bias,blocks.13,1536,1536,9.041589699165797e-09,2.6226043701171875e-06,5.049537213720798e-06,2.422736328533593,2.0842289580785874e-06,False
ema,blocks.13.attn1.to_k.weight,blocks.13,1536x1536,2359296,7.469250107305925e-09,4.76837158203125e-06,0.0001761665265481314,57.72429081417978,3.0518612539602413e-06,False
ema,blocks.13.attn1.to_out.0.bias,blocks.13,1536,1536,3.2717554887540246e-08,2.86102294921875e-06,9.63641227627943e-06,0.4445228602685303,2.1678102832408944e-05,False
ema,blocks.13.attn1.to_out.0.weight,blocks.13,1536x1536,2359296,8.417283758888061e-09,4.76837158203125e-06,0.00018989243770576277,53.09710894686852,3.576323484877012e-06,False
ema,blocks.13.attn1.to_q.bias,blocks.13,1536,1536,1.5153394983258295e-08,2.6226043701171875e-06,6.511449394814098e-06,1.3249589769742582,4.914453585332167e-06,False
ema,blocks.13.attn1.to_q.weight,blocks.13,1536x1536,2359296,7.609065377778279e-09,4.76837158203125e-06,0.0001781760201665572,55.9942711215844,3.182040172996762e-06,False
ema,blocks.13.attn1.to_v.bias,blocks.13,1536,1536,5.969195626676083e-08,4.76837158203125e-06,1.3200519783796844e-05,0.16372952276787275,8.062394344379317e-05,False
ema,blocks.13.attn1.to_v.weight,blocks.13,1536x1536,2359296,7.82370523921827e-09,4.76837158203125e-06,0.00018105966288018267,54.111601618206606,3.3460414673673095e-06,False
ema,blocks.13.ffn.net.0.proj.bias,blocks.13,8960,8960,3.672071757776507e-09,3.2186508178710938e-06,7.4921876728394835e-06,2.0237340525705068,3.702160203965216e-06,False
ema,blocks.13.ffn.net.0.proj.weight,blocks.13,8960x1536,13762560,9.263935396575107e-09,5.245208740234375e-06,0.0004752670754461914,111.37132604770852,4.26740968534931e-06,False
ema,blocks.13.ffn.net.2.bias,blocks.13,1536,1536,3.4245505986518765e-08,4.76837158203125e-06,1.0225324041101018e-05,0.3718846976995212,2.7495952655022854e-05,False
ema,blocks.13.ffn.net.2.weight,blocks.13,1536x8960,13762560,1.1213649564467687e-08,5.7220458984375e-06,0.0005422237385389173,101.77754637105622,5.3275379282783644e-06,False
ema,blocks.13.scale_shift_table,blocks.13,1x6x1536,9216,2.01194734472665e-06,4.14624810218811e-06,0.00020569866028129989,4.9374959438645325,4.1660522382173296e-05,False
ema,blocks.14.attn1.norm_k.weight,blocks.14,1536,1536,0.0,0.0,0.0,54.02276809509348,0.0,True
ema,blocks.14.attn1.norm_q.weight,blocks.14,1536,1536,0.0,0.0,0.0,54.08880321113141,0.0,True
ema,blocks.14.attn1.to_k.bias,blocks.14,1536,1536,4.71482053399086e-09,2.473592758178711e-06,3.5334295020170787e-06,2.2784964259983718,1.5507724575285566e-06,False
ema,blocks.14.attn1.to_k.weight,blocks.14,1536x1536,2359296,7.410256408491023e-09,4.76837158203125e-06,0.00017423878274778101,57.31447439006464,3.040048514829998e-06,False
ema,blocks.14.attn1.to_out.0.bias,blocks.14,1536,1536,3.10052818974782e-08,3.337860107421875e-06,9.161100110483687e-06,0.53115636336946,1.7247463726786215e-05,False
ema,blocks.14.attn1.to_out.0.weight,blocks.14,1536x1536,2359296,8.242433402472216e-09,5.245208740234375e-06,0.00018903831802493976,53.89025577939624,3.5078385747282146e-06,False
ema,blocks.14.attn1.to_q.bias,blocks.14,1536,1536,1.1486311457531428e-08,2.86102294921875e-06,5.299117748950212e-06,1.3249139002050447,3.999594047678205e-06,False
ema,blocks.14.attn1.to_q.weight,blocks.14,1536x1536,2359296,7.659979317509169e-09,4.76837158203125e-06,0.00017790178266172008,55.22349831027549,3.22148701377389e-06,False
ema,blocks.14.attn1.to_v.bias,blocks.14,1536,1536,7.550018921165247e-08,3.814697265625e-06,1.4477275669599134e-05,0.1483166101981697,9.76106158990423e-05,False
ema,blocks.14.attn1.to_v.weight,blocks.14,1536x1536,2359296,7.823839354159645e-09,4.76837158203125e-06,0.0001823301407270866,54.40402422213361,3.3514090792736702e-06,False
ema,blocks.14.ffn.net.0.proj.bias,blocks.14,8960,8960,5.587935447692871e-09,3.814697265625e-06,1.0066305158634318e-05,1.9577347334314128,5.141812619825922e-06,False
ema,blocks.14.ffn.net.0.proj.weight,blocks.14,8960x1536,13762560,9.354012675544254e-09,5.245208740234375e-06,0.00047597467383965014,110.37588034048697,4.312306931291162e-06,False
ema,blocks.14.ffn.net.2.bias,blocks.14,1536,1536,3.5584282187528515e-08,4.291534423828125e-06,1.00678932239996e-05,0.3537216850514207,2.8462753767860072e-05,False
ema,blocks.14.ffn.net.2.weight,blocks.14,1536x8960,13762560,1.1276435785134709e-08,5.245208740234375e-06,0.0005427656685530289,101.19566925794058,5.3635266462792234e-06,False
ema,blocks.14.scale_shift_table,blocks.14,1x6x1536,9216,1.9794233594438992e-06,4.550442099571228e-06,0.000203043482699942,5.6587515510235065,3.588132132487445e-05,False
ema,blocks.15.attn1.norm_k.weight,blocks.15,1536,1536,0.0,0.0,0.0,55.82838082435089,0.0,True
ema,blocks.15.attn1.norm_q.weight,blocks.15,1536,1536,0.0,0.0,0.0,55.94169633352098,0.0,True
ema,blocks.15.attn1.to_k.bias,blocks.15,1536,1536,3.1044085080367267e-09,1.9073486328125e-06,2.5231850729604633e-06,2.1325298862666173,1.1831886104895702e-06,False
ema,blocks.15.attn1.to_k.weight,blocks.15,1536x1536,2359296,7.703083504395636e-09,4.76837158203125e-06,0.00017756740884909014,56.34651658834488,3.1513466954196115e-06,False
ema,blocks.15.attn1.to_out.0.bias,blocks.15,1536,1536,3.4226104617118835e-08,4.0531158447265625e-06,9.258119151033912e-06,0.6109649993483225,1.5153272545716703e-05,False
ema,blocks.15.attn1.to_out.0.weight,blocks.15,1536x1536,2359296,8.40111624711426e-09,4.76837158203125e-06,0.0001896114907056598,53.80701236900377,3.5239178381679564e-06,False
ema,blocks.15.attn1.to_q.bias,blocks.15,1536,1536,9.740081630127406e-09,2.0265579223632812e-06,4.73134747087148e-06,1.332723488021079,3.5501343777570588e-06,False
ema,blocks.15.attn1.to_q.weight,blocks.15,1536x1536,2359296,7.751566499791807e-09,4.76837158203125e-06,0.00017762606170940238,55.15609950404397,3.220424636741687e-06,False
ema,blocks.15.attn1.to_v.bias,blocks.15,1536,1536,8.085044100880623e-08,4.76837158203125e-06,1.6181563327854768e-05,0.16143774598649704,0.00010023407616895239,False
ema,blocks.15.attn1.to_v.weight,blocks.15,1536x1536,2359296,7.782097632968998e-09,4.76837158203125e-06,0.00018152892782833318,54.56674167361471,3.3267320397125094e-06,False
ema,blocks.15.ffn.net.0.proj.bias,blocks.15,8960,8960,5.3883661976783515e-09,4.291534423828125e-06,9.305199502414002e-06,1.8977118467099556,4.903378517945931e-06,False
ema,blocks.15.ffn.net.0.proj.weight,blocks.15,8960x1536,13762560,9.517298948935604e-09,5.7220458984375e-06,0.00048222255896900707,109.98476013038125,4.384448885439699e-06,False
ema,blocks.15.ffn.net.2.bias,blocks.15,1536,1536,4.1084906143851185e-08,2.9206275939941406e-06,1.0391025358081369e-05,0.35591910203335564,2.919490777170583e-05,False
ema,blocks.15.ffn.net.2.weight,blocks.15,1536x8960,13762560,1.1230975260900777e-08,5.245208740234375e-06,0.0005422281415440409,101.76495206479488,5.328240524289668e-06,False
ema,blocks.15.scale_shift_table,blocks.15,1x6x1536,9216,2.0199358914396726e-06,4.246830940246582e-06,0.00020630564197347118,6.310576495210584,3.269204360806248e-05,False
ema,blocks.16.attn1.norm_k.weight,blocks.16,1536,1536,0.0,0.0,0.0,55.0301142699386,0.0,True
ema,blocks.16.attn1.norm_q.weight,blocks.16,1536,1536,0.0,0.0,0.0,55.158529520884166,0.0,True
ema,blocks.16.attn1.to_k.bias,blocks.16,1536,1536,7.41177563767792e-09,2.3245811462402344e-06,4.505180711912371e-06,2.112554795496924,2.1325746065916886e-06,False
ema,blocks.16.attn1.to_k.weight,blocks.16,1536x1536,2359296,7.543389912711973e-09,4.76837158203125e-06,0.00017531834661663512,56.87983538854631,3.0822583331866544e-06,False
ema,blocks.16.attn1.to_out.0.bias,blocks.16,1536,1536,3.245077095925808e-08,4.76837158203125e-06,1.017033452970167e-05,0.49543669133452994,2.0528020446539566e-05,False
ema,blocks.16.attn1.to_out.0.weight,blocks.16,1536x1536,2359296,8.215532254496338e-09,4.76837158203125e-06,0.00018910886549475245,52.89652616636323,3.575071544395721e-06,False
ema,blocks.16.attn1.to_q.bias,blocks.16,1536,1536,1.1641532182693481e-08,3.0994415283203125e-06,5.914991488483085e-06,1.127717339149502,5.2451011287445376e-06,False
ema,blocks.16.attn1.to_q.weight,blocks.16,1536x1536,2359296,7.588790928991784e-09,4.76837158203125e-06,0.0001763754214109249,55.22630775599049,3.193684832058865e-06,False
ema,blocks.16.attn1.to_v.bias,blocks.16,1536,1536,8.385541150346398e-08,4.76837158203125e-06,1.5962155587255293e-05,0.1503308226844209,0.00010618019180708775,False
ema,blocks.16.attn1.to_v.weight,blocks.16,1536x1536,2359296,7.96113575063373e-09,4.76837158203125e-06,0.0001840522038585921,53.40704312971628,3.4462159496746214e-06,False
ema,blocks.16.ffn.net.0.proj.bias,blocks.16,8960,8960,1.2519635994578948e-08,4.76837158203125e-06,1.528740040748768e-05,1.7673810480172014,8.649747842792441e-06,False
ema,blocks.16.ffn.net.0.proj.weight,blocks.16,8960x1536,13762560,9.70135705102848e-09,5.245208740234375e-06,0.0004894950009964743,109.63210852095293,4.464887226928756e-06,False
ema,blocks.16.ffn.net.2.bias,blocks.16,1536,1536,3.570069750935545e-08,4.76837158203125e-06,1.005323822131539e-05,0.3369783754747272,2.983348176903872e-05,False
ema,blocks.16.ffn.net.2.weight,blocks.16,1536x8960,13762560,1.113396930207955e-08,5.245208740234375e-06,0.000539666602506468,101.30440764257249,5.327177909282512e-06,False
ema,blocks.16.scale_shift_table,blocks.16,1x6x1536,9216,2.0443094399524853e-06,4.386529326438904e-06,0.00020887220383436237,6.49101516660271,3.2178665196934125e-05,False
ema,blocks.17.attn1.norm_k.weight,blocks.17,1536,1536,0.0,0.0,0.0,59.88008443312977,0.0,True
ema,blocks.17.attn1.norm_q.weight,blocks.17,1536,1536,0.0,0.0,0.0,59.84037808711919,0.0,True
ema,blocks.17.attn1.to_k.bias,blocks.17,1536,1536,3.1044085080367267e-09,2.86102294921875e-06,3.162979879718208e-06,2.134233162273627,1.4820217095432823e-06,False
ema,blocks.17.attn1.to_k.weight,blocks.17,1536x1536,2359296,7.846163718738808e-09,4.76837158203125e-06,0.0001816742532821592,55.99643804938623,3.2443894578067235e-06,False
ema,blocks.17.attn1.to_out.0.bias,blocks.17,1536,1536,4.226846428423414e-08,4.76837158203125e-06,1.201973328856703e-05,0.411459405712549,2.9212440210772488e-05,False
ema,blocks.17.attn1.to_out.0.weight,blocks.17,1536x1536,2359296,8.346357383004488e-09,4.76837158203125e-06,0.00019029663824674756,53.49775477181262,3.5570957895042206e-06,False
ema,blocks.17.attn1.to_q.bias,blocks.17,1536,1536,1.57548729617929e-08,2.384185791015625e-06,5.971183674987886e-06,1.011788678790319,5.9016114729817405e-06,False
ema,blocks.17.attn1.to_q.weight,blocks.17,1536x1536,2359296,7.796379541957776e-09,4.76837158203125e-06,0.00018118561055268314,54.99253766847598,3.2947308532107075e-06,False
ema,blocks.17.attn1.to_v.bias,blocks.17,1536,1536,6.307769950808506e-08,4.291534423828125e-06,1.2769347484529016e-05,0.13752386227454197,9.285186783762973e-05,False
ema,blocks.17.attn1.to_v.weight,blocks.17,1536x1536,2359296,8.157517328299946e-09,5.245208740234375e-06,0.00018757678305319928,53.34617561854833,3.516218002101275e-06,False
ema,blocks.17.ffn.net.0.proj.bias,blocks.17,8960,8960,1.6497713417606974e-08,4.76837158203125e-06,1.7143719574904638e-05,1.711978821908676,1.001397876860485e-05,False
ema,blocks.17.ffn.net.0.proj.weight,blocks.17,8960x1536,13762560,9.958706748136592e-09,5.7220458984375e-06,0.0005004391493010772,107.69230618990383,4.646935022624568e-06,False
ema,blocks.17.ffn.net.2.bias,blocks.17,1536,1536,4.770117811858654e-08,4.76837158203125e-06,1.3287633728275054e-05,0.31562215879313466,4.2099812570327e-05,False
ema,blocks.17.ffn.net.2.weight,blocks.17,1536x8960,13762560,1.1292756063596698e-08,6.67572021484375e-06,0.0005438405658911982,98.20095587302092,5.538037395424212e-06,False
ema,blocks.17.scale_shift_table,blocks.17,1x6x1536,9216,2.0501258859439986e-06,4.596542567014694e-06,0.0002097117407494439,6.350478339013318,3.3022983396553727e-05,False
ema,blocks.18.attn1.norm_k.weight,blocks.18,1536,1536,0.0,0.0,0.0,58.44184684702071,0.0,True
ema,blocks.18.attn1.norm_q.weight,blocks.18,1536,1536,0.0,0.0,0.0,58.65464960190177,0.0,True
ema,blocks.18.attn1.to_k.bias,blocks.18,1536,1536,6.51925802230835e-09,4.76837158203125e-06,5.331201499700045e-06,1.6970885505973827,3.1413808653769403e-06,False
ema,blocks.18.attn1.to_k.weight,blocks.18,1536x1536,2359296,8.121380901116027e-09,4.76837158203125e-06,0.00018514518106143153,53.94456971338728,3.432137507910849e-06,False
ema,blocks.18.attn1.to_out.0.bias,blocks.18,1536,1536,3.087552613578737e-08,4.291534423828125e-06,9.983757149350755e-06,0.47290056393078106,2.1111747184955727e-05,False
ema,blocks.18.attn1.to_out.0.weight,blocks.18,1536x1536,2359296,8.128878903335135e-09,5.245208740234375e-06,0.00018855743550858653,54.49096604813843,3.4603430473595855e-06,False
ema,blocks.18.attn1.to_q.bias,blocks.18,1536,1536,1.3737007975578308e-08,2.384185791015625e-06,5.875216260124019e-06,1.1186621476954717,5.252002378217726e-06,False
ema,blocks.18.attn1.to_q.weight,blocks.18,1536x1536,2359296,7.9351609727496e-09,4.76837158203125e-06,0.00018120903096790518,54.46819196142713,3.326878026284204e-06,False
ema,blocks.18.attn1.to_v.bias,blocks.18,1536,1536,8.455632638515453e-08,4.76837158203125e-06,1.6220897871746923e-05,0.15147449627438536,0.00010708665993684391,False
ema,blocks.18.attn1.to_v.weight,blocks.18,1536x1536,2359296,7.902041687657402e-09,5.245208740234375e-06,0.00018565747525473367,54.698184224175805,3.3942164239644423e-06,False
ema,blocks.18.ffn.net.0.proj.bias,blocks.18,8960,8960,1.4044156948500586e-08,3.814697265625e-06,1.4911933633519154e-05,1.701442061996832,8.764291166053325e-06,False
ema,blocks.18.ffn.net.0.proj.weight,blocks.18,8960x1536,13762560,1.0227515723215674e-08,5.7220458984375e-06,0.0005089328414594891,103.81222249360862,4.902436622920944e-06,False
ema,blocks.18.ffn.net.2.bias,blocks.18,1536,1536,4.1443854570388794e-08,3.337860107421875e-06,1.0534688884745009e-05,0.3018560650812514,3.489970917720159e-05,False
ema,blocks.18.ffn.net.2.weight,blocks.18,1536x8960,13762560,1.1227307972205836e-08,5.7220458984375e-06,0.0005445807588267997,96.4954358538527,5.643590849743294e-06,False
ema,blocks.18.scale_shift_table,blocks.18,1x6x1536,9216,2.0422842226253124e-06,4.455447196960449e-06,0.000210317149187687,6.954499732426504,3.0241880405432806e-05,False
ema,blocks.19.attn1.norm_k.weight,blocks.19,1536,1536,0.0,0.0,0.0,56.57737200893569,0.0,True
ema,blocks.19.attn1.norm_q.weight,blocks.19,1536,1536,0.0,0.0,0.0,56.55308968681552,0.0,True
ema,blocks.19.attn1.to_k.bias,blocks.19,1536,1536,8.07146260939362e-09,4.76837158203125e-06,5.601568281398168e-06,1.7980113541241407,3.115424309499828e-06,False
ema,blocks.19.attn1.to_k.weight,blocks.19,1536x1536,2359296,8.222563074866684e-09,5.0067901611328125e-06,0.00018730560226183336,53.91586644297646,3.474034910668303e-06,False
ema,blocks.19.attn1.to_out.0.bias,blocks.19,1536,1536,3.764095524161348e-08,4.291534423828125e-06,1.0364354817942694e-05,0.41782717223215887,2.4805363333716135e-05,False
ema,blocks.19.attn1.to_out.0.weight,blocks.19,1536x1536,2359296,8.17350009896245e-09,5.245208740234375e-06,0.0001916158065037708,54.57606056430557,3.510986401775762e-06,False
ema,blocks.19.attn1.to_q.bias,blocks.19,1536,1536,1.4978772000517893e-08,2.0265579223632812e-06,5.723287527159597e-06,0.9565415978726138,5.983312738183505e-06,False
ema,blocks.19.attn1.to_q.weight,blocks.19,1536x1536,2359296,8.17924483698107e-09,4.76837158203125e-06,0.00018722129184334493,54.251158811788294,3.4510100050187307e-06,False
ema,blocks.19.attn1.to_v.bias,blocks.19,1536,1536,6.439707789240856e-08,4.76837158203125e-06,1.332883672345481e-05,0.1521616850387797,8.759653732784469e-05,False
ema,blocks.19.attn1.to_v.weight,blocks.19,1536x1536,2359296,8.240535365189317e-09,5.7220458984375e-06,0.00019161296973771065,53.24560070222351,3.5986629357287984e-06,False
ema,blocks.19.ffn.net.0.proj.bias,blocks.19,8960,8960,1.5022358468286257e-08,4.291534423828125e-06,1.58591519179351e-05,1.6974123418363565,9.343134562559165e-06,False
ema,blocks.19.ffn.net.0.proj.weight,blocks.19,8960x1536,13762560,1.0408252926197292e-08,7.152557373046875e-06,0.0005134729779860986,103.19263880299312,4.975868278418328e-06,False
ema,blocks.19.ffn.net.2.bias,blocks.19,1536,1536,5.1533181277818585e-08,5.245208740234375e-06,1.2774597845804078e-05,0.27710036223053014,4.610097851525114e-05,False
ema,blocks.19.ffn.net.2.weight,blocks.19,1536x8960,13762560,1.0923072224500174e-08,5.245208740234375e-06,0.0005353602526729194,97.75851645285182,5.476354102929887e-06,False
ema,blocks.19.scale_shift_table,blocks.19,1x6x1536,9216,2.023486104008043e-06,4.4405460357666016e-06,0.00020900447520098272,7.824453014231974,2.6711704296874905e-05,False
ema,blocks.2.attn1.norm_k.weight,blocks.2,1536,1536,0.0,0.0,0.0,49.196815548938226,0.0,True
ema,blocks.2.attn1.norm_q.weight,blocks.2,1536,1536,0.0,0.0,0.0,49.07665749159039,0.0,True
ema,blocks.2.attn1.to_k.bias,blocks.2,1536,1536,1.0213018875049329e-08,2.384185791015625e-06,5.089015165129337e-06,2.0777483146990203,2.4492933668263254e-06,False
ema,blocks.2.attn1.to_k.weight,blocks.2,1536x1536,2359296,8.359341663322084e-09,4.76837158203125e-06,0.00018727677897112133,48.08694975071849,3.894544776534079e-06,False
ema,blocks.2.attn1.to_out.0.bias,blocks.2,1536,1536,3.317836672067642e-08,4.5299530029296875e-06,1.0582300688861122e-05,0.31793165435726306,3.3284828810837434e-05,False
ema,blocks.2.attn1.to_out.0.weight,blocks.2,1536x1536,2359296,8.0436803884254e-09,5.245208740234375e-06,0.00019269947513110043,52.159007004723065,3.6944621110913316e-06,False
ema,blocks.2.attn1.to_q.bias,blocks.2,1536,1536,2.9084427310976935e-08,3.814697265625e-06,8.637996345252052e-06,0.7371570161384263,1.1717987017867923e-05,False
ema,blocks.2.attn1.to_q.weight,blocks.2,1536x1536,2359296,8.11135958400655e-09,4.76837158203125e-06,0.00018497849928366783,49.56862745855487,3.7317656099783596e-06,False
ema,blocks.2.attn1.to_v.bias,blocks.2,1536,1536,1.0231936897753258e-07,4.76837158203125e-06,1.979002680004841e-05,0.12105087321040145,0.00016348520481539525,False
ema,blocks.2.attn1.to_v.weight,blocks.2,1536x1536,2359296,7.753230946150325e-09,5.0067901611328125e-06,0.00019065929942584678,51.37840953938605,3.7108836403292322e-06,False
ema,blocks.2.ffn.net.0.proj.bias,blocks.2,8960,8960,9.061685624089932e-09,3.814697265625e-06,1.2660832465064334e-05,1.6661508556726317,7.598851221635334e-06,False
ema,blocks.2.ffn.net.0.proj.weight,blocks.2,8960x1536,13762560,9.983281756831275e-09,5.7220458984375e-06,0.0005227228525852271,106.20029168097892,4.92204724027933e-06,False
ema,blocks.2.ffn.net.2.bias,blocks.2,1536,1536,3.568129613995552e-08,2.86102294921875e-06,9.416449233863187e-06,0.3557486218354049,2.6469390619855865e-05,False
ema,blocks.2.ffn.net.2.weight,blocks.2,1536x8960,13762560,1.1634909924396197e-08,5.7220458984375e-06,0.0005721600584742397,92.9115265067392,6.158117081767383e-06,False
ema,blocks.2.scale_shift_table,blocks.2,1x6x1536,9216,1.874544977908954e-06,4.388391971588135e-06,0.00020373731641431473,7.008111885675659,2.9071641511705567e-05,False
ema,blocks.20.attn1.norm_k.weight,blocks.20,1536,1536,0.0,0.0,0.0,57.409139744224305,0.0,True
ema,blocks.20.attn1.norm_q.weight,blocks.20,1536,1536,0.0,0.0,0.0,57.20473613205029,0.0,True
ema,blocks.20.attn1.to_k.bias,blocks.20,1536,1536,6.829699028543246e-09,1.430511474609375e-06,3.2340669551493016e-06,2.181223338491584,1.4826849218403855e-06,False
ema,blocks.20.attn1.to_k.weight,blocks.20,1536x1536,2359296,8.536454210172906e-09,4.76837158203125e-06,0.00019024706467743222,50.76045968643433,3.7479381757504405e-06,False
ema,blocks.20.attn1.to_out.0.bias,blocks.20,1536,1536,4.1827053820497895e-08,4.291534423828125e-06,1.1671283970392239e-05,0.32917512020692086,3.545615465415541e-05,False
ema,blocks.20.attn1.to_out.0.weight,blocks.20,1536x1536,2359296,8.029457099212323e-09,4.76837158203125e-06,0.00018621207452721776,53.22433727276461,3.498626456782595e-06,False
ema,blocks.20.attn1.to_q.bias,blocks.20,1536,1536,2.845869495615716e-08,2.86102294921875e-06,8.686114886335986e-06,0.7504046064004654,1.1575241959121086e-05,False
ema,blocks.20.attn1.to_q.weight,blocks.20,1536x1536,2359296,8.607886847755708e-09,4.76837158203125e-06,0.00019010594735599347,51.13455700328179,3.7177587623138858e-06,False
ema,blocks.20.attn1.to_v.bias,blocks.20,1536,1536,8.215041447101612e-08,4.76837158203125e-06,1.615549783860215e-05,0.12202095178165041,0.00013239937570212612,False
ema,blocks.20.attn1.to_v.weight,blocks.20,1536x1536,2359296,8.367140758025471e-09,5.245208740234375e-06,0.0001914981752630425,52.14027850499195,3.672749374453469e-06,False
ema,blocks.20.ffn.net.0.proj.bias,blocks.20,8960,8960,2.059719683700223e-08,4.291534423828125e-06,1.930494172819999e-05,1.513570592629657,1.275456977176538e-05,False
ema,blocks.20.ffn.net.0.proj.weight,blocks.20,8960x1536,13762560,1.0656471260972467e-08,5.7220458984375e-06,0.0005207108162928263,99.37124599827658,5.240055219815316e-06,False
ema,blocks.20.ffn.net.2.bias,blocks.20,1536,1536,5.9243273398124074e-08,4.76837158203125e-06,1.3906420865625948e-05,0.27549852462380425,5.047729705472948e-05,False
ema,blocks.20.ffn.net.2.weight,blocks.20,1536x8960,13762560,1.1290214096959517e-08,6.198883056640625e-06,0.0005453806887528834,94.1610882842536,5.7919964466264645e-06,False
ema,blocks.20.scale_shift_table,blocks.20,1x6x1536,9216,2.0483817024796735e-06,4.276633262634277e-06,0.0002097773088717253,7.087094852769253,2.9599901402437995e-05,False
ema,blocks.21.attn1.norm_k.weight,blocks.21,1536,1536,0.0,0.0,0.0,57.01642358648734,0.0,True
ema,blocks.21.attn1.norm_q.weight,blocks.21,1536,1536,0.0,0.0,0.0,56.944445926490495,0.0,True
ema,blocks.21.attn1.to_k.bias,blocks.21,1536,1536,9.856496951954341e-09,2.7418136596679688e-06,5.0252053519148805e-06,2.050049627680303,2.451260342218452e-06,False
ema,blocks.21.attn1.to_k.weight,blocks.21,1536x1536,2359296,8.821793961999447e-09,5.245208740234375e-06,0.00019143518943995005,50.964951383585664,3.7562125390666424e-06,False
ema,blocks.21.attn1.to_out.0.bias,blocks.21,1536,1536,3.391566494315157e-08,4.76837158203125e-06,1.0623012627942184e-05,0.32443319834953244,3.274329717782025e-05,False
ema,blocks.21.attn1.to_out.0.weight,blocks.21,1536x1536,2359296,8.430572684403614e-09,4.76837158203125e-06,0.0001917445107158526,53.05690028609615,3.613941064817476e-06,False
ema,blocks.21.attn1.to_q.bias,blocks.21,1536,1536,1.782124492422099e-08,2.6226043701171875e-06,6.387316304607944e-06,0.8695592322221316,7.34546430871421e-06,False
ema,blocks.21.attn1.to_q.weight,blocks.21,1536x1536,2359296,8.527686112813626e-09,5.245208740234375e-06,0.0001901165805717277,50.75763393169297,3.745576100485163e-06,False
ema,blocks.21.attn1.to_v.bias,blocks.21,1536,1536,9.728682925924659e-08,4.76837158203125e-06,1.771336324964247e-05,0.1393128076492616,0.00012714813195145025,False
ema,blocks.21.attn1.to_v.weight,blocks.21,1536x1536,2359296,8.425754316476741e-09,5.245208740234375e-06,0.00019193935798476745,51.40006611741857,3.7342239511189826e-06,False
ema,blocks.21.ffn.net.0.proj.bias,blocks.21,8960,8960,2.100797580339986e-08,4.76837158203125e-06,2.0410663947530845e-05,1.425430547354311,1.4318946640648332e-05,False
ema,blocks.21.ffn.net.0.proj.weight,blocks.21,8960x1536,13762560,1.0876992639907712e-08,5.245208740234375e-06,0.0005245183272733416,98.5122285794383,5.324398146676534e-06,False
ema,blocks.21.ffn.net.2.bias,blocks.21,1536,1536,4.6100467443466187e-08,4.76837158203125e-06,1.1726219775541245e-05,0.2638620185486953,4.444072640690707e-05,False
ema,blocks.21.ffn.net.2.weight,blocks.21,1536x8960,13762560,1.1572308444840473e-08,5.245208740234375e-06,0.0005523858002519848,92.99135754533859,5.940184279841912e-06,False
ema,blocks.21.scale_shift_table,blocks.21,1x6x1536,9216,2.0713127923954744e-06,4.393747076392174e-06,0.00021105304462394088,5.944841203293242,3.550188094292394e-05,False
ema,blocks.22.attn1.norm_k.weight,blocks.22,1536,1536,0.0,0.0,0.0,55.8757471636286,0.0,True
ema,blocks.22.attn1.norm_q.weight,blocks.22,1536,1536,0.0,0.0,0.0,56.0125282442464,0.0,True
ema,blocks.22.attn1.to_k.bias,blocks.22,1536,1536,8.381903171539307e-09,1.9073486328125e-06,4.238221367509646e-06,1.715242170135014,2.470917192511403e-06,False
ema,blocks.22.attn1.to_k.weight,blocks.22,1536x1536,2359296,8.445717902816341e-09,5.245208740234375e-06,0.00018932105388276451,53.53095355288611,3.5366650753889618e-06,False
ema,blocks.22.attn1.to_out.0.bias,blocks.22,1536,1536,3.8960326520509625e-08,4.76837158203125e-06,1.2565134137202606e-05,0.4199821606321539,2.9918256809431492e-05,False
ema,blocks.22.attn1.to_out.0.weight,blocks.22,1536x1536,2359296,8.091984859959211e-09,5.245208740234375e-06,0.00018842990105436973,54.335235999245924,3.4679135479779885e-06,False
ema,blocks.22.attn1.to_q.bias,blocks.22,1536,1536,1.4319084584712982e-08,2.9802322387695312e-06,6.2425728944692904e-06,1.0848142454345713,5.754508590512462e-06,False
